number,gt_snippet,whisper_snippet,type,variant,score,dataset,folder
20,in corn is 13 bolivia 99 brazil 30 and argentina 20 and the last 1 wheat we have 100 of the,in corn is 13 bolivia 99 brazil 30 and argentina 12 and the last 1 in wheat we have 100,wrong,whisper-large-v3-turbo,97.07602339181287,combined_22,4469528
20,in corn is 13 bolivia 99 brazil 30 and argentina 20 and the last 1 wheat we have 100 of the,in corn is 13 bolivia 99 brazil 30 and argentina 12 and the last 1 in wheat we have 100,wrong,whisper-large-v3-turbo,97.07602339181287,combined_22,4469528
1100,the first trudge and the second trudge will be like 1100 hectors in 2024 so this is a big transaction giving,and the second tranche would be like 1.1 1000 hectares in 2024 so this is a big transaction giving us,wrong,whisper-large-v3-turbo,88.54166666666666,combined_22,4469528
30000,reals per he dollars per hector sorry so 40000 or 30000 are more in the pre sent or nominal value so,so 40 1000 dollars or 30 1000 dollars are priced more in the pre sent or nominal value so give,wrong,GPT-4o mini Transcribe,79.48717948717949,combined_22,4469528
2500,in 2 steps first step it is more than half 2500 1500 sorry hectors of yo of productive area in the,2 steps first step it is more than half 2.5 1000 1.5 1000 sorry hectares of productive area in the,wrong,GPT-4o mini Transcribe,91.19170984455958,combined_22,4469528
77.9,did during the december the cubans say service levels of 77.9 the average rent per square meter remains stable at the,did during december last year the occupancy is at levels of 78.9 the average rent per square meter remains stable,wrong,GPT-4o mini Transcribe,84.30493273542601,combined_22,4469528
40000,pre sent value or nominal value 30000 or more or 40000 or more reals per he dollars per hector sorry so,a pre sent value or nominal value 30 1000 or more or 40 1000 or more dollars per hectare so,wrong,GPT-4o mini Transcribe,87.57396449704143,combined_22,4469528
40000,or more reals per he dollars per hector sorry so 40000 or 30000 are more in the pre sent or nominal,per hectare so 40 1000 dollars or 30 1000 dollars are priced more in the pre sent or nominal value,wrong,GPT-4o mini Transcribe,75.0,combined_22,4469528
77.9,did during the december the cubans say service levels of 77.9 the average rent per square meter remains stable at the,did during december last year the occupancy is at levels of 78.9 the average rent per square meter remains stable,wrong,GPT-4o mini Transcribe,84.30493273542601,combined_22,4469528
99,40 and argentina 2 total in corn is 13 bolivia 99 brazil 30 and argentina 20 and the last 1 wheat,40 and argentina 2 total in corn is 13 bolivia 9 brazil 30 and argentina 12 and the last 1,wrong,GPT-4o mini Transcribe,97.77777777777777,combined_22,4469528
30000,reals per he dollars per hector sorry so 40000 or 30000 are more in the pre sent or nominal value so,so 40 1000 dollars or 30 1000 dollars are priced more in the pre sent or nominal value so give,wrong,GPT-4o mini Transcribe,79.48717948717949,combined_22,4469528
52000,we pre pared this release we have repurchased 20 sorry 52000 edrs for circa 3 million this concludes our pre sentation,while we pre pared this release we have repurchased 50000 edrs for circa 3 million this concludes our pre sentation,wrong,whisper-small,91.30434782608697,combined_22,4469590
20,obtainable when we pre pared this release we have repurchased 20 sorry 52000 edrs for circa 3 million this concludes our,brokers report obtainable while we pre pared this release we have repurchased 50000 edrs for circa 3 million this concludes,wrong,whisper-small,92.10526315789474,combined_22,4469590
2,please go ahead hi yes good afternoon yes i have 2 questions from my side please firstly on the fourth quarter,go ahead ha yes but after non i guess 3 questions from my side please firstly on the fourth quarter,wrong,whisper-small,85.85858585858585,combined_22,4469590
350,its around 15 of the 103 which is equal to 350 million that is so the percentage is obviously going down,of 103 which is equal to 315 million that is displayed by low base so the percentage is obviously going,wrong,whisper-small,83.42245989304813,combined_22,4469590
30,so effectively if you would take out this 2 buckets 30 then remaining 70 or 1.7 billion rubles could be also,effectively if you take out these 2 buckets than remaining 70 or 1.7 billion rubles could be also broken into,wrong,whisper-small,91.70731707317074,combined_22,4469590
2022,at this point of time if you look into the 2022 we have our quite optimistic view on health were going,at this point of time if you look into the 2002 we have quite an optimistic view on the health,wrong,whisper-small,92.97297297297298,combined_22,4469590
22,ask what sort of growth outlook are you foresee for 22 for skillus in particular ballpark very wide ranges or directionally,what sort of growth outlook you foresee for 20 to 4 skills in particular ballpark very wide ranges or directionally,wrong,whisper-small,93.04347826086956,combined_22,4469590
20,obtainable when we pre pared this release we have repurchased 20 sorry 52000 edrs for circa 3 million this concludes our,obtainable while we pre pared this release we have repurchased twenty sorry 50 2 1000 edrs for circa 3 million,wrong,whisper-large-v3-turbo,92.89099526066352,combined_22,4469590
38,a sizable increase in top of mind brand awareness by 38 for id say 8 percentage points probably to 66 according,increase in top of mind brand awareness by circa 8 or id say 8 percentage points probably to 66 according,wrong,whisper-large-v3-turbo,96.11650485436894,combined_22,4469590
52000,we pre pared this release we have repurchased 20 sorry 52000 edrs for circa 3 million this concludes our pre sentation,release we have repurchased twenty sorry 50 2 1000 edrs for circa 3 million dollars this concludes our pre sentation,wrong,whisper-large-v3-turbo,90.74074074074075,combined_22,4469590
38,a sizable increase in top of mind brand awareness by 38 for id say 8 percentage points probably to 66 according,increase in top of mind brand awareness by circa 8 or id say 8 percentage points probably to 66 according,wrong,GPT-4o mini Transcribe,96.11650485436894,combined_22,4469590
530,questions from allies and the investors will be accepted from 530 to 6 oclock japan time please be aware of that,questions from analysts and investors will be accepted from 5.30 to 6 oclock japan time please be aware of that,wrong,whisper-large-v3-turbo,93.69369369369369,combined_22,4469669
400,in fy25 4 trillion yen of the net sales and 400 t billion yen of operating income and 10 of operating,in fy25 4 trillion of the net sales and full hundredth billion yen of operating income and 10 of operating,wrong,whisper-large-v3-turbo,88.11881188118812,combined_22,4469669
58,deducted and the net profit for this year its f 58 59.8 billion yen which it was an increase of 56.3,taxes were deducted and the net profit for this year is 59.8 billion yen which was an increase of 56.3,wrong,whisper-large-v3-turbo,95.28795811518324,combined_22,4469669
58,deducted and the net profit for this year its f 58 59.8 billion yen which it was an increase of 56.3,taxes were deducted and the net profit for this year is 59.8 billion yen which was an increase of 56.3,wrong,GPT-4o mini Transcribe,95.28795811518324,combined_22,4469669
100,to be the same as the pre vious forecast at 100 se 70 billion yen next is the shareholders return policy,remains to be the same as the pre vious forecast at 170 billion yen next is the shareholders return policy,wrong,GPT-4o mini Transcribe,97.02970297029702,combined_22,4469669
2022,the answer is is this enough to achieve the year 2022 guidance the answer is yes inflation of raw materials you,the answer is is this enough to achieve the year 232 guidance the answer is yes inflation of raw materials,wrong,whisper-small,98.11320754716981,combined_22,4469836
